material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
Dy1Ba2Cu3O7,4.0,94.8431,56.906753846153805,69.016082343247,36.5941767634385,1.16380106392718,1.33603162141024,146.5006,12.5121692307692,58.2627140093044,52.5729424232746,781.9,999.9,726.596497025721,931.670193304971,1.30945121601765,0.8823169057155839,810.6,663.438461538461,319.288826926343,346.83155299633,168.5,115.769230769231,141.55204628915,90.1885547495579,1.25316722482293,1.34588822280937,205.0,21.3846153846154,80.2387063704295,80.8475810457354,5255.60725,3266.231,787.346797473557,69.734015606651,1.02888999364195,0.9116894615030788,8958.571,2066.92284615385,3716.03527893072,3921.51041353077,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.21664127209549,8.1055,5.22723076923077,4.00875310176596,1.33418002878859,1.1125514740943,1.03958199650325,12.878000000000002,2.90353846153846,4.90083571954825,5.62394433381257,107.256645,95.9373892307692,6.77360768587578,1.0601926965198,0.292895082607709,0.182477992011488,399.97342,92.29338,169.136815270857,166.668078819058,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1.0,0.846153846153846,0.4330127018922189,0.266469355010596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13181818181819
Au1Ga40Mo8,3.0,120.883189666667,76.6033993673469,109.635939246546,75.0287472126782,1.00034603545737,0.69996772130621,127.243569,52.8970087959184,54.8549936975351,19.8865723986664,717.6,602.361224489796,706.353078218767,600.064466393134,1.08270678386898,0.608694878843452,310.6,454.259183673469,128.905572674988,56.9814177240928,166.666666666667,145.591836734694,165.049388337577,144.354828165805,1.08914557795434,0.626727427050803,54.0,107.469387755102,22.647050335284,20.3358719622036,11828.0,6891.83673469388,10541.4153145052,6621.65352317539,0.988543984572066,0.757670087819907,13396.0,4425.71428571429,5577.36090518326,2410.9976540076,109.366666666667,41.3775510204082,79.39618573678,36.5669378661738,0.815408405207559,0.909065988684113,193.9,20.2387755102041,83.1444659747251,30.8003396834312,18.03,10.6959183673469,13.6000792959621,7.70208329276966,0.84406836723041,0.78152864035606,30.41,5.62244897959184,13.0160849208457,11.2199195890689,162.666666666667,52.8979591836735,108.856472989247,39.3368664330492,0.802187999236793,0.981134109864222,291.0,17.1428571428571,119.973145143218,55.9694686807593,4.66666666666667,3.53061224489796,4.48140474655716,3.3946619665267,1.06094424079075,0.711882072997231,3.0,2.3469387755102,1.24721912892465,1.12670806055855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
Mg1Al1Si1,3.0,26.4573462,26.4573462,26.4087694729875,26.4087694729875,1.09679448178705,1.09679448178705,3.7805,1.26016666666667,1.58726773978921,1.58726773978921,700.166666666667,700.166666666667,694.167645027213,694.167645027213,1.09027215992763,1.09027215992763,208.8,69.6,89.1946311289094,89.1946311289094,124.666666666667,124.666666666667,123.839064544009,123.839064544009,1.09183592927656,1.09183592927656,34.0,11.3333333333333,14.6590889515307,14.6590889515307,2256.0,2256.0,2219.50682982279,2219.50682982279,1.08281638955613,1.08281638955613,962.0,320.666666666667,396.205333970489,396.205333970489,60.2,60.2,20.7363872586665,20.7363872586665,0.600962375481816,0.600962375481816,133.6,44.5333333333333,55.731917844864,55.731917844864,23.2,23.2,16.718690155549,16.718690155549,0.783476166518872,0.783476166518872,41.5,13.8333333333333,19.1093345427481,19.1093345427481,181.666666666667,181.666666666667,178.002609059935,178.002609059935,1.07761937195549,1.07761937195549,85.0,28.3333333333333,37.9326889224701,37.9326889224701,3.0,3.0,2.88449914061482,2.88449914061482,1.06085694715802,1.06085694715802,2.0,0.666666666666667,0.816496580927726,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Ru1Ti1,2.0,74.4685,74.4685,69.5551413628065,69.5551413628065,0.62791345455013,0.62791345455013,53.203,26.6015,26.6015,26.6015,684.05,684.05,683.546150599943,683.546150599943,0.692410702921475,0.692410702921475,52.5,26.25,26.25,26.25,177.0,177.0,176.997175118701,176.997175118701,0.693131220821046,0.693131220821046,2.0,1.0,1.0,1.0,8438.5,8438.5,7466.69873505019,7466.69873505019,0.580302405674704,0.580302405674704,7863.0,3931.5,3931.5,3931.5,55.95,55.95,30.5856175350442,30.5856175350442,0.281987818592026,0.281987818592026,93.7,46.85,46.85,46.85,22.2,22.2,21.9223630113179,21.9223630113179,0.68066720844601,0.68066720844601,7.0,3.5,3.5,3.5,71.0,71.0,51.3809303146605,51.3809303146605,0.431165486420074,0.431165486420074,98.0,49.0,49.0,49.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
Ce1Pd2Si2,3.0,91.5405,81.8254,74.8165564212586,65.9932796547485,0.943889561858507,0.979559567903949,112.0305,31.333800000000004,46.9308560384317,45.5709039864254,709.866666666667,743.82,698.705563660882,735.627923782637,1.08358158293683,1.00676740578309,263.4,213.38,120.255570441548,102.160215348246,155.0,149.0,151.400439984365,145.451504916191,1.07649641030314,1.06526379007299,74.0,30.6,31.7909840468436,31.5721396170738,7014.0,7079.0,5722.37948002644,5546.50931179832,0.927799120154158,0.8444475349637098,9693.0,3877.2,3963.8181088440497,4339.22513820152,80.6,86.42,72.6887530241469,77.8752074379387,0.991836009681351,0.895736632735602,83.6,43.74,38.5669115520891,39.7700088006025,24.1333333333333,27.860000000000003,16.6441246362685,20.7701968799256,0.788043392459429,0.706035715851101,44.7,18.98,18.9905824613734,18.6933785068403,77.3333333333333,90.6,48.9306251342091,65.9505436842395,0.788882141557888,0.726843488447667,139.0,57.8,56.9229498728081,53.21879367291219,4.0,4.0,4.0,4.0,1.09861228866811,1.05492016798614,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421
Hg1Ba2Ca2Cu3O8,5.0,91.50808,54.627075,64.5702746002132,35.6129512913689,1.32746464823409,1.5341204319912298,184.5906,12.156125,68.0098970781871,54.5335342404045,831.2,995.6,781.483207751268,931.716636693768,1.5479887875620502,1.0915552117138,810.6000000000001,593.7375,295.541543611046,336.456845301147,162.2,117.75,142.332972798315,93.7140392951727,1.50889625036342,1.55891022673264,205.0,20.9375,67.3361715573435,75.90989724667,5511.0858,3159.0895,988.282363187109,82.9359557468881,1.13937944437554,1.1359193450325,13532.571,1679.2855,5026.19188983534,4285.01479600832,56.64399999999999,96.24,17.2612781570872,50.0923796907233,0.9545783049867848,0.674064213211381,141.0,71.15625,61.4743454133511,60.1526377227134,6.4304,4.777875,3.40095998408194,1.36292844325725,1.28658973786238,1.19672812883838,12.878,2.34525,4.62784535610256,5.17857448863826,125.265316,102.78203999999998,12.600828832253,1.59273649027288,0.810628981234087,0.685323714555657,399.97342,74.98671,156.163948300238,156.462961213466,2.0,2.0,2.0,2.0,1.6094379124341,1.35359135213461,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.61428571428571
Pd2Sn1,2.0,112.565,110.516666666667,112.397144981534,110.368363925784,0.691656368349464,0.652285374385372,12.29,31.3766666666667,6.145,5.79356156052178,755.85,771.733333333333,754.34653840261,770.387501281038,0.691158740025764,0.615773819966714,95.3,299.6,47.65,44.9248508313853,157.0,161.0,156.5407295243,160.588264194562,0.690223318796843,0.611039623995754,24.0,64.3333333333333,12.0,11.3137084989848,9666.5,10452.0,9374.86693238895,10185.4688219633,0.663131278457382,0.5430298616441,4713.0,5578.66666666667,2356.5,2221.72950648813,82.0,73.0666666666667,77.496838645199,69.2100267249074,0.638744548517364,0.693120540651584,53.6,0.533333333333331,26.8,25.2672823143993,11.85,13.4666666666667,10.8120303366204,12.4980903749481,0.606880252455582,0.461029336877801,9.7,8.8,4.85,4.57262385167301,69.0,69.6666666666667,68.9710084020815,69.6408131393458,0.692727041902653,0.627301487952497,4.0,25.0,2.0,1.88561808316413,4.0,4.0,4.0,4.0,0.693147180559945,0.636514168294813,0.0,1.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
Zn1N1Ni3,3.0,46.0267,51.09338,37.7389665978022,45.0308048687668,0.949762756265095,0.764494103599193,51.3733,32.4147,22.8055249868681,18.7233023606841,1014.5,903.18,977.703291314288,872.81574405183,1.06109887343989,1.03517299387664,665.3,260.56,282.273850483297,257.672912041604,115.666666666667,129.0,105.816699943785,121.340850683796,1.02299873831452,0.799497094078234,93.0,78.2,42.2873766297015,36.6005464440082,5349.75033333333,6773.0502,430.109045933465,1445.63691402923,0.6878279182844,0.515466871206825,8906.749,5344.5498,3850.21989320094,3454.44491941617,41.1666666666667,70.1,11.3110263843641,28.4511322159241,0.315363568679644,0.141657110711084,112.0,67.8,51.227162933567,53.2,8.30333333333333,11.862,3.57031139152336,6.69630206500034,0.677104164489498,0.410901831541982,16.84,10.248,6.90787151653017,6.901259015571,70.3419433333333,78.605166,6.55816513723463,18.7795839207797,0.684813570648698,0.615982269472394,119.97417,54.594834,51.1111002016172,40.8635291127703,2.33333333333333,2.2,2.28942848510666,2.1689435423954,1.07899220787758,0.994923632571775,1.0,0.8,0.471404520791032,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
P4W14O50,3.0,76.9377206666667,51.4356624705882,44.996550512118,27.4969250218425,0.635772181407799,0.681445744811367,167.8406,36.0274257647059,75.8381209081698,67.5075064159674,1031.33333333333,1183.46470588235,1007.28441918796,1158.41403487516,1.07533857711329,0.585592085746837,543.4,906.032352941176,222.298453036053,222.148044016164,113.0,80.7941176470588,96.8296155086199,66.6643508332733,0.956254774365885,0.899181419722969,145.0,33.9705882352941,60.1387285088957,58.3119296702528,7024.80966666667,4071.52132352941,368.765154753974,15.4132402132349,0.295083887093277,0.124155597892244,19248.571,3962.18455882353,8676.44279036366,7740.18636510047,98.3666666666667,125.535294117647,93.8847661799905,121.630751273366,1.05035509318326,0.53239248722249,70.0,100.514705882353,31.3608389910446,28.3212026409745,11.954,7.40676470588235,1.70686955053354,0.669687775164936,0.12707015493407,0.137673682563241,34.778,7.16823529411765,16.2968763469159,14.0501263801283,56.7541933333333,35.0334264705882,1.02165743603057,0.183614546534995,0.0120315813715198,0.0082369782597405,169.97342,34.9861176470588,80.0769234751691,68.7216328782126,4.33333333333333,3.0,3.91486764116886,2.64648281374104,1.01233083910317,0.942530409664181,4.0,1.17647058823529,1.69967317119759,1.68033610083361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
Fe2As2Sr4V2O6,5.0,57.0655,50.6182875,49.5534621301099,40.1118397680878,1.50207637888045,1.46143241879818,71.6206,15.905225,24.4042428398014,29.478232561139,843.5,924.0875,804.315520928665,866.787269591118,1.56088755081951,1.32929818127416,764.1,411.15,269.194583897968,323.680480711689,141.6,127.875,126.165955891697,106.158479060712,1.51590032849139,1.4695039289099,171.0,40.5,57.593749660879,69.4540090635523,4468.4858,3121.910875,1007.0020535953,220.366969061689,1.32352592064841,1.37563362503138,7872.571,983.714125,2800.37784300736,2915.34069695501,59.566,73.67,36.6684260607161,41.4954550757668,1.25867511947369,0.905135251796653,135.97,51.805,48.8648117155894,58.0047202820598,14.5044,10.12075,6.88568788026337,2.97297717533322,1.30802540331716,1.38529777062215,27.478,3.37925,9.8967791447521,9.91388677247728,39.005316,28.7599675,10.263993352227,2.69910621987922,1.31684490114041,1.33361367497168,78.97342,9.8650325,25.7679154189745,26.3033179339621,3.4,2.875,3.1291346445319,2.64561354380438,1.52951894919827,1.58393116157292,3.0,0.375,1.35646599662505,1.26861144563653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hf5Re24,2.0,182.3485,184.876482758621,182.307672438655,184.853072392023,0.692923290384431,0.450224940355357,7.71699999999998,123.328206896552,3.85849999999999,2.91501722501197,667.15,727.393103448276,660.783111164321,723.646653354931,0.683619003944687,0.398262564268267,183.9,529.048275862069,91.95,69.4663298794483,198.0,191.448275862069,197.747313508932,191.305634128433,0.69187125774462,0.482313348973475,20.0,119.724137931034,10.0,7.55479389662298,17165.0,19690.6896551724,16726.5118898114,19427.4764712148,0.667711590310518,0.359981697201946,7710.0,15101.0344827586,3855.0,2912.37304714816,8.75,13.5,4.89897948556636,10.6383347284731,0.292508468472397,0.0947402718861475,14.5,12.9827586206897,7.25,5.47722557505166,29.25,31.7068965517241,29.0086194087206,31.5651690291221,0.684906240415836,0.402527750620415,7.5,22.9137931034483,3.75,2.83304771123362,35.5,43.6896551724138,33.2264954516723,42.2817272059014,0.629806419436397,0.304305545050028,25.0,35.7586206896552,12.5,9.44349237077873,5.5,6.48275862068965,5.29150262212918,6.35616156968148,0.655481773901393,0.338885611708527,3.0,5.10344827586207,1.5,1.13321908449345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Lu1Ru2,2.0,138.0184,125.702266666667,132.980804915597,121.35752948717,0.656873067512409,0.690548820737432,73.8968,9.05773333333333,36.9484,34.8352855919907,611.65,644.533333333333,603.642195344228,637.284953570839,0.680083762950869,0.578536255717878,197.3,302.533333333333,98.65,93.0081119520705,197.5,191.0,196.534984163126,190.15156880747,0.688265011305499,0.66342835912032,39.0,46.3333333333333,19.5,18.3847763108502,11105.5,11527.0,11033.2755789022,11461.9772912674,0.686650766009346,0.597225472805029,2529.0,4966.33333333333,1264.5,1192.18203308052,77.15,85.7,72.7612534251575,81.6452931618398,0.636813228678548,0.500833484558718,51.3,51.3666666666667,25.65,24.1830519165799,23.85,24.4666666666667,23.7781412225599,24.4022370966877,0.690135748717291,0.61063325389861,3.7,9.8,1.85,1.74419672692682,68.0,85.3333333333333,43.8178046004133,61.3047545914842,0.362210557135449,0.233791658706459,104.0,74.6666666666667,52.0,49.0260701622673,4.5,5.0,4.24264068711928,4.7622031559046,0.636514168294813,0.500402423538188,3.0,3.0,1.5,1.4142135623731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545
Y1Ni2B2C1,4.0,42.6052375,39.9875583333333,28.6905218939197,27.4727091359652,1.0684484602864,1.08441181754258,78.09485,17.5626833333333,32.9752746521802,30.490610574027805,809.375,795.6499999999999,792.0733885827182,783.8073680509949,1.36424320245716,1.33007079138109,470.30000000000007,164.166666666667,172.786405353546,143.601923733633,128.75,125.166666666667,116.487425279581,115.603314026559,1.28992864505503,1.27823630852632,145.0,38.5,56.7819293437622,49.954701702865,4525.0,4911.33333333333,3857.7260826025,4114.71864172189,1.22537098925351,1.08617140218434,6648.0,2592.66666666667,2674.31991354812,2920.82583451249,82.05,78.3166666666667,62.713941036026505,60.59687441742891,1.1553707600084,1.1515817138563,127.20000000000002,32.65,54.4634051451064,51.10503617279049,45.9,41.8,31.8528392891578,30.9871648197617,1.06819182736283,1.14413270895189,93.6,15.599999999999998,37.1603283085605,32.3089254953901,68.75,65.5,49.1751313230727,49.3057850815653,1.10960609225054,1.13276909895143,123.0,27.5,49.98187171365231,45.0323957464697,3.0,2.83333333333333,2.91295063024394,2.74945927399721,1.35797785498732,1.35458107521317,2.0,0.5,0.707106781186548,0.687184270936277,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.852380952380951
Au1Zr3,2.0,144.0952845,117.65964225,134.045060671612,110.580860074007,0.624234266067733,0.679806244973696,105.742569,19.17635775,52.8712845,45.7878755077144,774.5,717.1,765.944652047392,710.840127564324,0.682121322333814,0.619127440308511,229.6,272.45,114.8,99.4197163544535,190.0,198.0,189.325117192622,197.486642944985,0.689597271578374,0.526524158516218,32.0,111.0,16.0,13.856406460551,12905.5,9708.25,11209.9197142531,8543.28901884408,0.564800927063612,0.693129180142923,12789.0,58.25,6394.5,5537.79944449959,133.45,88.025,97.7506010211703,64.5304238596172,0.439023170596139,0.655105131600685,181.7,24.125,90.85,78.6784079338163,16.75,18.875,16.2018517460196,18.4455655013993,0.660602774769974,0.448780393784519,8.5,12.625,4.25,3.68060796608386,171.5,97.25,85.7904423581089,44.42049272843,0.245954687339766,0.467394080196292,297.0,62.75,148.5,128.604772461989,4.5,4.25,4.47213595499958,4.22948505376226,0.686961576597323,0.605797499372304,1.0,1.75,0.5,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
